Hash,C1.T7.H9_S1,C1.T7.H9_S2,C1.T7.H9_S3,C1.T8.H10_S1,C1.T8.H10_S2,C1.T8.H10_S3,C2.T8.H18_S1,C2.T8.H18_S2,C2.T8.H18_S3,C2.T9.H19_S1,C2.T9.H19_S2,C2.T9.H19_S3,C3.T6.H25_S1,C3.T6.H25_S2,C3.T6.H25_S3,C3.T7.H26_S1,C3.T7.H26_S2,C3.T7.H26_S3,CT1.T1.H28_S1,CT1.T1.H28_S2,CT1.T1.H28_S3,CT1.T2.H29_S1,CT1.T2.H29_S2,CT1.T2.H29_S3,CT1.T3.H30_S1,CT1.T3.H30_S2,CT1.T3.H30_S3,CT1.T4.H31_S1,CT1.T4.H31_S2,CT1.T4.H31_S3,CT1.T5.H32_S1,CT1.T5.H32_S2,CT1.T5.H32_S3,CT1.T6.H33_S1,CT1.T6.H33_S2,CT1.T6.H33_S3,CT1.T7.H34_S1,CT1.T7.H34_S2,CT1.T7.H34_S3,CT1.T8.H35_S1,CT1.T8.H35_S2,CT1.T8.H35_S3,CT2.T1.H36_S1,CT2.T1.H36_S2,CT2.T1.H36_S3,CT2.T4.H39_S1,CT2.T4.H39_S2,CT2.T4.H39_S3,CT2.T8.H43_S1,CT2.T8.H43_S2,CT2.T8.H43_S3
bf87a932b56f5ea063f60d58296ef8446602c4ad,0,58,116,0,0,0,0,380,0,,0,0,431,83,0,615,0,0,172,334,0,680,862,0,459,0,0,223,0,0,341,144,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0
ca6dfd6dba5eb1fc6d69017dd4253eceb58a3072,0,26,0,0,12,0,16,0,0,,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0
cb7758e8f39b2aeb6e8fc6931a0f1bfd99f5dd32,0,22,0,0,0,0,0,37,0,,0,0,0,20,0,154,33,0,33,155,0,16,77,0,15,0,0,93,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,70,32,0,0,0,0,0,0
dfb65ac4bf89ecc4f7054618495f66fb66d3397a,0,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb612da77024eff0e8066c9c78a6394837a9f0bf,0,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02093d4b1f1d2e1fcf497230b517e5990a1f4a38,0,0,22,0,0,154,0,0,0,,0,0,0,63,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,35,0,20,12,86,0,0,0,0,0
0887051b9ae38b4090517ba7baa16f0caf86a6c3,0,0,23,0,0,233,0,0,0,,0,0,0,0,0,0,0,0,0,0,288,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,308,0,0,0,0,0
10d98a9e8191737474408e3922019918cf9ce20e,0,0,1164,0,0,1164,0,2170,50,,0,0,0,410,0,1364,82,0,0,0,7314,0,290,6928,0,0,0,182,0,0,0,0,596,0,0,0,0,0,0,0,0,2468,146,0,0,1910,0,0,0,0,0
2655c6ab73c0d798851414a6bc09fc1b4469d3a9,0,0,227,0,0,12241,0,248,39,,0,0,0,228,2772,226,0,0,0,0,11592,0,310,119145,0,0,0,71,0,0,0,0,444,0,0,0,0,0,0,0,0,1870,0,0,23,2170,0,0,0,0,0
499488cac0be3a2185ce9f654a389130100bac2f,0,0,136,0,0,0,0,194,1012,,0,954,14,0,0,0,220,0,0,0,0,0,116,0,0,0,0,0,0,6,0,356,260,0,0,0,0,0,0,0,0,0,0,0,116,286,0,278,0,0,0
85d0a3d2fe93ca7160c75f8753085418b192e8d2,0,0,113,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97579af49fb63e960479c4a6530d002b46621307,0,0,30,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99ba0382e7a698637a042caec0dcdd415f551b33,0,0,30,0,20,64,0,34,1116,,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,14,0,40,0,0,0,0,0,0,0,0,28,0,0,0,920,0,0,0,0,0
9de3f58457ccf68ca3a16726901dc832f5c69469,0,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9eb9bcecb427fec7490eb8091ae120d4cbd47c0f,0,0,509,0,10,49,0,0,42,,0,0,68,166,0,73,134,0,0,0,276,116,560,256,434,0,0,0,43,0,11,0,807,0,25,0,0,0,0,0,0,275,0,0,0,968,0,0,0,0,0
b49b5b962f90500633efdc08ccee2e44af816ced,0,0,106,0,0,0,0,451,0,,0,0,443,116,0,562,0,0,419,378,0,1000,784,0,362,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,0
c56cb43892bfad7096fa1b1ffa56e0ba1292e44f,0,0,158,0,0,0,0,0,0,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de38d67c87ce18898199b109b4a05faf046c5f69,0,0,245,0,0,0,0,0,0,,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0
e87b21dda4606f4d88a77d39a8329d3980edaf1f,0,0,60,0,0,0,0,0,61,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eaa619cbaa6e11540fc8848ffb78d1f0131bc91a,0,0,307,0,0,0,0,117,171,,0,0,0,179,0,0,335,0,0,0,0,0,271,0,0,0,0,0,71,0,0,394,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01cfa38140aa27513302c83969784a3f310533bf,0,0,0,24,0,0,0,0,0,,0,0,0,56,0,0,0,0,162,0,0,102,130,0,296,0,0,94,0,0,826,28,0,0,64,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0
20bf3b1f012662c34f89725b2680cef47f32ac90,0,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52189bab0c0fd48f41d5df1126a7b83e821d17d6,0,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5e4514f3706849c6f7e786d496158783a2b335c5,0,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ac384404529e503efeb007347b0d8e05ab50e11f,0,0,0,13,0,0,0,0,0,,0,0,0,0,0,93,0,0,64,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
40363c0ad68d2a4c24210270dc6c03bf909874d3,0,0,0,0,12,0,0,0,0,,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,126,135,0,0,0
a145a40787b04637744888e0e1580dd7b4dbbd1b,0,0,0,0,21,0,0,0,0,,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,117,0,46,0,0,28,44,25,17,802,0,29,148
aa204fa54a938d1726639cdaba12f62d316f111d,0,0,0,0,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b1c3086e7f8088e0ad1bc9b9ab64a9d3ee629a88,0,0,0,0,7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ad7d161a79e87bc491bafda78b254e1282fed6d,0,0,0,0,0,66,0,0,0,,0,0,0,0,0,0,0,0,0,0,91,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,467,0,0,0,0,0
1715d37466db71a6120aad12051e317573737460,0,0,0,0,0,206,0,0,0,,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,169,0,0,0,0,0
6fc9a0c3c4391000a484ebaf39652dc57112d11e,0,0,0,0,0,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809c838791a334d4881dd024ddccdd8b8866a908,0,0,0,0,0,45,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b962e859a3e555b264e981c2fd271dd9b9e0fd24,0,0,0,0,0,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b996cb0359609e66762fc0ab3dd5f81d76d753ca,0,0,0,0,0,244,0,0,0,,0,0,0,0,224,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3e5a61eb5666017d1727db9864dd89c28c9e790,0,0,0,0,0,410,0,0,0,,0,0,0,5,0,0,0,0,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,669,0,0,0,0,0
1db1b49185d0d4cf20f888eb9992b256f76a4651,0,0,0,0,0,0,156,255,0,,0,0,131,0,0,443,0,0,207,0,0,289,0,0,0,0,0,254,0,0,199,0,0,3244,0,0,99,0,0,0,0,0,0,0,0,0,0,0,190,0,0
366bcd23a104bbca5cc64b6ce7fb0156ce975c1c,0,0,0,0,0,0,963,0,0,,0,0,0,0,0,0,0,0,1180,721,0,0,0,0,0,0,0,1093,0,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6d73948ba71bef2c78986a84eaea1a093e7badd1,0,0,0,0,0,0,39,0,0,,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,22,0,0,119,0,0,0,0,0,0,0,0,12,0,0,9,0,0,0,0,0,0,0,0
d0c64ced2320f864fe1b996558d20a0cfceb091c,0,0,0,0,0,0,83,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,45,0,0
01b97529fd4da6746938629b3f594b1850799273,0,0,0,0,0,0,0,19,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0820a7f507d89fdcba7a016992fe29a4255663da,0,0,0,0,0,0,0,45,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13dfed8b69f5d4139ad79da7deb7b0d04fa3fd20,0,0,0,0,0,0,0,127,0,,0,0,0,0,0,0,0,0,35,0,0,31,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1697ba47f1c2be293c647c5091398b901634ae3a,0,0,0,0,0,0,0,190,0,,0,0,283,0,0,653,0,0,0,0,0,217,0,0,226,0,0,0,0,0,152,0,0,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c7aee32d52c5a25d862a3e148b6cf04ab8f88da,0,0,0,0,0,0,0,186,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22378dae7c3962c6b409aaf1fb23f8d660628051,0,0,0,0,0,0,0,27,0,,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22b408f95bed71e330f22c29cc2766145e4cdde7,0,0,0,0,0,0,0,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30305359d96310766f4c2fd4fb8385e2c628f86f,0,0,0,0,0,0,0,176,0,,0,0,0,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33f2049df73abee355aaf102f1c6c31652f4daa5,0,0,0,0,0,0,0,8,66,,0,0,3,214,0,0,0,0,0,0,0,0,41,0,0,0,0,0,49,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3f42e5232e8b6a4552895a81fc2e6c42712289cc,0,0,0,0,0,0,0,48,0,,0,0,56,0,0,682,0,0,27,0,0,43,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40b0c27ad8a2dbbacade834d4abdf1266df49a2e,0,0,0,0,0,0,0,11,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47fee77eb15aeb9efa7931aa8ff1bf58daa8e10c,0,0,0,0,0,0,0,134,0,,0,0,0,0,0,40,0,0,0,0,0,0,0,0,33,0,0,0,0,0,212,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500325dc6093b7271f3414163599232a0af8bc31,0,0,0,0,0,0,0,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6047bd0ab1009e1a63ca5f303ce7a113f4066fea,0,0,0,0,0,0,0,67,0,,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0
633c4c6c2c7442a6c9d472128ab92aa007269e8b,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
6647789a84c7db9d0c1d2f947175e285be91538b,0,0,0,0,0,0,0,205,0,,0,0,1972,377,0,1972,243,0,111,30,68,281,134,0,0,0,0,0,60,0,0,0,0,3527,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673eb67edde62b7e8f162c349550a5998bac320f,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6857afb5c5867c1bf85231cc48190082d5615827,0,0,0,0,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69c0adc86d6cdb86f5c5db7a20f69be59c388358,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b07660f743f9e1c643619d1f389bcbfcf57ec7b,0,0,0,0,0,0,0,422,0,,0,0,0,0,0,215,0,0,0,0,0,0,0,0,194,0,0,0,0,0,959,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6c040c44d0a26b1e276eba591a18ceb9ee59865f,0,0,0,0,0,0,0,22,0,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6da39cc791255ff24d27f8f2e89a45d28bf96da6,0,0,0,0,0,0,0,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c754c662c8dff39e9ea284567b79a7fe0360c0f,0,0,0,0,0,0,0,48,0,,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8577eff0f563ec52315e009601f4f144ea2b9efe,0,0,0,0,0,0,0,84,0,,0,0,117,150,0,385,14,0,90,0,0,186,38,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96d47fcd19261c2c97eb1ae5ba3552e2c2bef6e6,0,0,0,0,0,0,0,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9c8d7ea3ea4c3f974050561d3e47a30cd6f68ad0,0,0,0,0,0,0,0,15,0,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a884906383f29cb9637d008fea0a85cba5ed0652,0,0,0,0,0,0,0,115,0,,0,0,0,0,0,194,0,0,90,0,0,59,50,0,40,0,0,0,0,0,29,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
a9c5ac5a4b21671382dfb4f29411d0f3204ea523,0,0,0,0,0,0,0,45,0,,0,0,0,0,0,78,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af0ee3851b7901a268817478a162583be0ac4296,0,0,0,0,0,0,0,14,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b01a623f0c7a1188dd5e9c0f18b096b5d810b7da,0,0,0,0,0,0,0,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b18e5281e68af66c5ff69cde48273ed89f53dbe4,0,0,0,0,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3bfc1522e0184d97e51aae640966a24247e7589,0,0,0,0,0,0,0,166,0,,0,0,402,0,0,874,480,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b99021a1664166a49b169863dcb00e1a227ad268,0,0,0,0,0,0,0,12,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
bda7db15bcda44597e3a3aaeca2a7abe76eab7b6,0,0,0,0,0,0,0,52,0,,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0
bdccdb5f8e711a997e43ed5d6331134512394308,0,0,0,0,0,0,0,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c299f0739342133af77ec9e18fdfeeb3576d7b75,0,0,0,0,0,0,0,28,0,,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cef41db228729e82559d461d796ab51f9bcb371f,0,0,0,0,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e4c6acc45d16b5ed83f3e4d765f8a63ceabf6f0d,0,0,0,0,0,0,0,76,0,,0,0,650,234,0,984,52,0,40,19,0,216,25,0,0,0,0,0,0,0,0,0,0,2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e7d17854390d4d4f3c2ba176693b45a247babb9d,0,0,0,0,0,0,0,9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ee7aa3e7eb04cb430ca677713cde840e8968a048,0,0,0,0,0,0,0,27,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ee86391371bc61fc92fb7de6cc19d4a9d0021130,0,0,0,0,0,0,0,15,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,52,0,0,0,0,0,0,0,0,230,0,0,0
29fc6b782423f1bfb13a1195565a4782db1ca408,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37e5546d5ec5a6a50270e4b071d33b5f494381d8,0,0,0,0,0,0,0,0,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46e4693edd50a2ba446c73f12937508d1c08f796,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6301a656e81f53115398523b2deb00a182de59b8,0,0,0,0,0,0,0,0,50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
87580cfba2134f5cbef5ccb9db76e3b5bc0a65dd,0,0,0,0,0,0,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881c07b202d2310dba5afa2d65270ea449be2340,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90305f4dff89cc1f25f12db9aafd1fb7c94268b5,0,0,0,0,0,0,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b35f9cee21f667eaebd1f9bd7ed5d7f2c482df4f,0,0,0,0,0,0,0,0,51,,0,0,0,759,0,0,0,0,0,0,0,0,447,0,0,0,0,0,201,0,0,0,0,0,358,87,0,0,0,0,0,0,0,0,0,0,12,72,0,0,0
c4fe96ab4bb76aabbbf14d407d2bc730596c6c39,0,0,0,0,0,0,0,0,8,,0,0,26,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09dc6e1e3a2c7b17cd7f4be23efc50ead3eafef7,0,0,0,0,0,0,0,0,0,,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100c49c7f9df54c7cb816aa946f5412b4896a329,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630ae6893ee81523e5c5491ed263488226c200b,0,0,0,0,0,0,0,0,0,,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21818e3bedd95f3b29e62b2b16da4b9bfc7c2865,0,0,0,0,0,0,0,0,0,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33b3388aba9216b9aab3709b55cf435e0f08549b,0,0,0,0,0,0,0,0,0,,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47393951438cee8e6cf5c66f87ac011a11fe813b,0,0,0,0,0,0,0,0,0,,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5adb83462a6665a3afeaeec2808f1d1a5a668032,0,0,0,0,0,0,0,0,0,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd449e8403a0e1bd67f0be5153268920607945b7,0,0,0,0,0,0,0,0,0,,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d22f4f506fc83a332f59b9c9aed21cfb2215d626,0,0,0,0,0,0,0,0,0,,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,689,0,0,0
f6a4d650e9d6f53c3dee2633f464fadac8e3ca1f,0,0,0,0,0,0,0,0,0,,117,24,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
6d4fadad6ed332d69b01f5b6a9fb97752337e30f,0,0,0,0,0,0,0,0,0,,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,62,0,0,0,0,0,0,0,0,281,0,0,56
84ed2aabb9f1a1e900818c9a79f0b430c28b9716,0,0,0,0,0,0,0,0,0,,0,34,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a5a6db141fd33ece52b802eaff69ac604a3917a,0,0,0,0,0,0,0,0,0,,0,120,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
