"","coord","sample","p2.5","p25","p50","n_reads","p75","p97.5","cycle_num","size","replicate"
"1","Metridinidae",NA,NA,NA,NA,0.381908360888049,NA,NA,30,"1-2mm","C1.T7.H9_S3.3"
"2","Metridinidae",NA,NA,NA,NA,0.37503220517625,NA,NA,30,"1-2mm","C1.T7.H9_S3.2"
"3","other",NA,NA,NA,NA,0.328586485536948,NA,NA,30,"1-2mm","C1.T7.H9_S3.2"
"4","Euphausiidae",NA,NA,NA,NA,0.278302629507164,NA,NA,30,"1-2mm","C1.T7.H9_S3.3"
"5","other",NA,NA,NA,NA,0.266257282317745,NA,NA,30,"1-2mm","C1.T7.H9_S3.3"
"6","Euphausiidae",NA,NA,NA,NA,0.210094858882773,NA,NA,30,"1-2mm","C1.T7.H9_S3.2"
"7","Calanidae",NA,NA,NA,NA,0.0832650193231057,NA,NA,30,"1-2mm","C1.T7.H9_S3.2"
"8","Calanidae",NA,NA,NA,NA,0.0717997165800661,NA,NA,30,"1-2mm","C1.T7.H9_S3.3"
"9","Eucalanidae",NA,NA,NA,NA,0.00170980208455323,NA,NA,30,"1-2mm","C1.T7.H9_S3.2"
"10","Rhincalanidae",NA,NA,NA,NA,0.0013116289963696,NA,NA,30,"1-2mm","C1.T7.H9_S3.2"
"11","Rhincalanidae",NA,NA,NA,NA,0.00102346087230357,NA,NA,30,"1-2mm","C1.T7.H9_S3.3"
"12","Eucalanidae",NA,NA,NA,NA,0.000708549834671705,NA,NA,30,"1-2mm","C1.T7.H9_S3.3"
"13","Clausocalanidae",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C1.T7.H9_S3.2"
"14","Clausocalanidae",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C1.T7.H9_S3.3"
"15","Oithonidae",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C1.T7.H9_S3.2"
"16","Oithonidae",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C1.T7.H9_S3.3"
"17","Paracalanidae",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C1.T7.H9_S3.2"
"18","Paracalanidae",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C1.T7.H9_S3.3"
"19","Salpidae",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C1.T7.H9_S3.2"
"20","Salpidae",NA,NA,NA,NA,0,NA,NA,30,"1-2mm","C1.T7.H9_S3.3"
"21","Eucalanidae",1,0.000878894445744195,0.0345531413113835,0.156638849017958,0.26207960506264,0.429952860169976,0.899696015533741,0,"1-2mm","predicted C1.T7.H9_S3"
"22","Euphausiidae",1,0.000331689821446195,0.0145711693673838,0.0916718972700571,0.243448281645376,0.403031250074968,0.955602218890079,0,"1-2mm","predicted C1.T7.H9_S3"
"23","Metridinidae",1,0.00038856221196553,0.0206097109588515,0.106155152416985,0.241777408824487,0.397041445598414,0.930430968537942,0,"1-2mm","predicted C1.T7.H9_S3"
"24","other",1,0.00375310412564577,0.0567131328462861,0.149772048120822,0.209995594630724,0.315040657330921,0.695569421098222,0,"1-2mm","predicted C1.T7.H9_S3"
"25","Calanidae",1,0.000404110143372138,0.00552335738750333,0.0151461963297628,0.0290339313940224,0.0352704780903837,0.138959201475994,0,"1-2mm","predicted C1.T7.H9_S3"
"26","Oithonidae",1,2.21809102584661e-07,1.59529349568248e-05,0.000131745773104577,0.00732601055438982,0.00116075625360537,0.06063493105173,0,"1-2mm","predicted C1.T7.H9_S3"
"27","Salpidae",1,3.85231067327712e-08,5.8024721012698e-06,6.25714530273982e-05,0.00495745830962058,0.000583417536149548,0.0390588546854993,0,"1-2mm","predicted C1.T7.H9_S3"
"28","Rhincalanidae",1,1.12598739589041e-05,0.000154570947977439,0.0004566826264563,0.00112118900396195,0.00116999384794361,0.00646255249815756,0,"1-2mm","predicted C1.T7.H9_S3"
"29","Paracalanidae",1,6.35804934251621e-08,1.91367472903364e-06,1.0356234507545e-05,0.000204745714242509,5.89587292181194e-05,0.00117191242012913,0,"1-2mm","predicted C1.T7.H9_S3"
"30","Clausocalanidae",1,2.99657777835925e-08,9.56824120261614e-07,4.74984445147055e-06,5.57748605357479e-05,2.18586044297409e-05,0.0003546636921911,0,"1-2mm","predicted C1.T7.H9_S3"
"31","Euphausiidae",NA,NA,NA,NA,0.739017448335602,NA,NA,30,"1-2mm","C1.T8.H10_S3.3"
"32","Euphausiidae",NA,NA,NA,NA,0.628072461226228,NA,NA,30,"1-2mm","C1.T8.H10_S3.2"
