"","coord","sample","p2.5","p25","p50","n_reads","p75","p97.5","cycle_num","size","replicate"
"1","Metridinidae",NA,NA,NA,NA,0.973132724341752,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.3"
"2","Metridinidae",NA,NA,NA,NA,0.953650582362729,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.2"
"3","Metridinidae",NA,NA,NA,NA,0.937170937170937,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.1"
"4","Calanidae",NA,NA,NA,NA,0.0572130572130572,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.1"
"5","Calanidae",NA,NA,NA,NA,0.033757071547421,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.2"
"6","Calanidae",NA,NA,NA,NA,0.0212848528270345,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.3"
"7","other",NA,NA,NA,NA,0.00946422628951747,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.2"
"8","other",NA,NA,NA,NA,0.00471669950444803,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.3"
"9","Rhincalanidae",NA,NA,NA,NA,0.00351000351000351,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.1"
"10","other",NA,NA,NA,NA,0.00210600210600211,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.1"
"11","Euphausiidae",NA,NA,NA,NA,0.0020765391014975,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.2"
"12","Rhincalanidae",NA,NA,NA,NA,0.00105158069883527,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.2"
"13","Rhincalanidae",NA,NA,NA,NA,0.000865723326765777,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.3"
"14","Clausocalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.1"
"15","Clausocalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.2"
"16","Clausocalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.3"
"17","Eucalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.1"
"18","Eucalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.2"
"19","Eucalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.3"
"20","Euphausiidae",NA,NA,NA,NA,0,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.1"
"21","Euphausiidae",NA,NA,NA,NA,0,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.3"
"22","Oithonidae",NA,NA,NA,NA,0,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.1"
"23","Oithonidae",NA,NA,NA,NA,0,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.2"
"24","Oithonidae",NA,NA,NA,NA,0,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.3"
"25","Paracalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.1"
"26","Paracalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.2"
"27","Paracalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.3"
"28","Salpidae",NA,NA,NA,NA,0,NA,NA,30,"0.5-1mm","C1.T7.H9_S2.1"
